<galaxypower>	<timestamp>
0.0	32989759.202810448
0.0802675585284	32808477.704806205
0.160535117057	32661837.956411626
0.240802675585	32543860.374151204
0.321070234114	32327686.731755108
0.401337792642	32207693.01198496
0.481605351171	32373838.217514016
0.561872909699	32419604.94937877
0.642140468227	32278797.06373424
0.722408026756	32196285.639710356
0.802675585284	32254244.683151353
0.882943143813	32438903.77243759
0.963210702341	32774380.037991755
1.04347826087	33117182.842174407
1.1237458194	33397606.43700709
1.20401337793	33635433.18097808
1.28428093645	34022448.8116408
1.36454849498	34429636.80516859
1.44481605351	35451359.50595334
1.52508361204	36323089.67905997
1.60535117057	36312717.80493648
1.6856187291	36821170.75730017
1.76588628763	37401793.10994543
1.84615384615	38685691.827281035
1.92642140468	39867514.0524503
2.00668896321	40549621.365600914
2.08695652174	40593457.802133985
2.16722408027	40570025.01118383
2.2474916388	40903774.56472061
2.32775919732	40010212.54767416
2.40802675585	40186639.086346656
2.48829431438	40432566.89063
2.56856187291	40749537.12614517
2.64882943144	41153480.66600252
2.72909698997	40908777.936195515
2.80936454849	41044125.716721185
2.88963210702	41612993.472523764
2.96989966555	40209706.804167815
3.05016722408	39842810.53825966
3.13043478261	39482538.974664696
3.21070234114	38985528.23715648
3.29096989967	38325780.334969625
3.37123745819	37390247.1990527
3.45150501672	37012971.17195601
3.53177257525	36158725.4218254
3.61204013378	35538159.00650996
3.69230769231	35311782.406849734
3.77257525084	34675782.26121828
3.85284280936	33923231.11371062
3.93311036789	33401939.05635013
4.01337792642	33314069.975637015
4.09364548495	32897394.931979645
4.17391304348	32458930.35302253
4.25418060201	32361056.141696654
4.33444816054	32235443.950157616
4.41471571906	32005454.59194399
4.49498327759	32022703.550109636
4.57525083612	32017580.106638182
4.65551839465	32087878.73203128
4.73578595318	32054668.030379776
4.81605351171	32238997.73304705
4.89632107023	32125433.18865323
4.97658862876	32143706.955598243
5.05685618729	32025117.969557464
5.13712374582	32065340.35281444
5.21739130435	31834818.337616306
5.29765886288	31968843.607883923
5.3779264214	32149266.148350663
5.45819397993	32165945.269605175
5.53846153846	32123933.349127363
5.61872909699	32051480.27388921
5.69899665552	31980755.401482265
5.77926421405	31764732.26579695
5.85953177258	31577607.75618249
5.9397993311	31600595.03747526
6.02006688963	31584410.08396336
6.10033444816	31601311.910696615
6.18060200669	31342201.16457712
6.26086956522	31116470.880160302
6.34113712375	30676580.238321066
6.42140468227	30415119.990384713
6.5016722408	30423814.05270711
6.58193979933	30293324.207558926
6.66220735786	30219405.559028942
6.74247491639	30036563.26882737
6.82274247492	29903532.736013066
6.90301003344	29823227.289469503
6.98327759197	29671558.52651387
7.0635451505	29654570.377481755
7.14381270903	29585511.231397174
7.22408026756	29455288.456989765
7.30434782609	29444328.121442102
7.38461538462	29307151.796882663
7.46488294314	29250036.299920943
7.54515050167	29231336.415173322
7.6254180602	29273399.54725893
7.70568561873	29290361.149135657
7.78595317726	29286551.0365536
