<galaxypower>	<timestamp>
0.0	25950555.42276634
0.0802675585284	25897448.20012618
0.160535117057	26157196.404005248
0.240802675585	26139420.785244923
0.321070234114	26619093.182288565
0.401337792642	26560855.5632127
0.481605351171	26485918.86134383
0.561872909699	26271747.792520013
0.642140468227	26242511.189017262
0.722408026756	26698140.8860169
0.802675585284	26674678.977520034
0.882943143813	26251299.78623111
0.963210702341	25913314.785164494
1.04347826087	25916654.62631202
1.1237458194	25932763.585946765
1.20401337793	25707461.11255566
1.28428093645	25490093.16642885
1.36454849498	25448105.827713948
1.44481605351	25115478.61779846
1.52508361204	24888757.858160134
1.60535117057	24573609.544277802
1.6856187291	24336503.628831543
1.76588628763	24152726.936668362
1.84615384615	24143876.34435845
1.92642140468	24155353.26459281
2.00668896321	24150018.67299338
2.08695652174	24244301.485922907
2.16722408027	24364914.685484976
2.2474916388	24348454.242730893
2.32775919732	24324137.106429458
2.40802675585	24380826.69067751
2.48829431438	24361915.36243472
2.56856187291	24439988.404476162
2.64882943144	24557310.167718124
2.72909698997	24753923.647723876
2.80936454849	24838685.60370348
2.88963210702	24873536.541233297
2.96989966555	24838062.596654188
3.05016722408	24715862.789352838
3.13043478261	24595540.46689754
3.21070234114	24550227.872711133
3.29096989967	24536805.295590468
3.37123745819	24487697.55112604
3.45150501672	24434656.620170258
3.53177257525	24280892.866053466
3.61204013378	24347954.541958228
3.69230769231	24391547.9067018
3.77257525084	24415046.7470868
3.85284280936	24413686.613532696
3.93311036789	24510529.352077473
4.01337792642	24680417.795625396
4.09364548495	24882572.05845615
4.17391304348	25042076.572704446
4.25418060201	25204660.575556234
4.33444816054	25355288.927301638
4.41471571906	25521057.175690375
4.49498327759	25696558.5753044
4.57525083612	25879088.042742956
4.65551839465	25988924.25798509
4.73578595318	26061031.065030705
4.81605351171	26206722.228436273
4.89632107023	26326355.757725205
4.97658862876	26152383.736932516
5.05685618729	26253061.266633123
5.13712374582	26384863.417742502
5.21739130435	26353318.294374418
5.29765886288	26364681.0729272
5.3779264214	26105999.98043257
5.45819397993	25953683.092030797
5.53846153846	25902592.164569993
5.61872909699	25939300.07149815
5.69899665552	25885426.9973782
5.77926421405	25748165.932752036
5.85953177258	25528889.17320486
5.9397993311	25255575.9799727
6.02006688963	24965742.168144297
6.10033444816	24821560.036054812
6.18060200669	24613561.61264594
6.26086956522	24356917.323958967
6.34113712375	24071753.695116952
6.42140468227	23937455.0310904
6.5016722408	23819714.023585845
6.58193979933	23633296.338139024
6.66220735786	23471919.304982886
6.74247491639	23306032.915443037
6.82274247492	22990815.720672924
6.90301003344	22863714.53477157
6.98327759197	22771960.412190378
7.0635451505	22649126.180270646
7.14381270903	22576514.834274866
7.22408026756	22291250.63636243
7.30434782609	22032350.249580886
7.38461538462	21724908.55272371
7.46488294314	21558876.43588547
7.54515050167	21418110.850826427
7.6254180602	21214070.270730805
7.70568561873	21063751.71054934
7.78595317726	20773468.179260872
7.86622073579	20607473.731140755
7.94648829431	20423623.875964757
8.02675585284	20301079.85544799
8.10702341137	20034774.157309495
8.1872909699	19850259.071144074
8.26755852843	19742695.73494675
8.34782608696	19489207.28436416
8.42809364548	19228367.085038822
8.50836120401	19029091.82751113
8.58862876254	18977207.211413227
8.66889632107	18845431.910951495
8.7491638796	18743493.10739091
8.82943143813	18637744.504218224
8.90969899666	18543995.130164232
8.98996655518	18412840.378349636
9.07023411371	18418637.103395566
9.15050167224	18315107.89293023
9.23076923077	18212126.267888103
9.3110367893	18179214.951709487
9.39130434783	18188355.51997495
9.47157190635	18165426.82932539
9.55183946488	18241054.48993555
9.63210702341	18251364.466786474
9.71237458194	18262809.05196793
9.79264214047	18328530.149790082
9.872909699	18393729.701943867
9.95317725753	18424837.81277957
10.0334448161	18554331.484929506
10.1137123746	18717202.619375862
10.1939799331	18703117.656773623
10.2742474916	18737443.07421126
10.3545150502	18858710.797806635
10.4347826087	19025407.802822005
10.5150501672	19253728.816358004
10.5953177258	19293721.53528276
10.6755852843	19302714.664432015
10.7558528428	19410459.33641046
10.8361204013	19579635.048510697
10.9163879599	19774913.98960827
10.9966555184	20084218.6094935
11.0769230769	20296202.90664024
11.1571906355	20528327.95299814
11.237458194	20719536.385739923
11.3177257525	20822158.661129232
11.397993311	20848861.746369574
11.4782608696	21000391.936571766
11.5585284281	21180564.39896777
11.6387959866	21360371.34109843
11.7190635452	21618334.98847389
11.7993311037	21648270.722155724
11.8795986622	21671400.7369874
11.9598662207	21865949.955349233
12.0401337793	22174995.117083523
12.1204013378	22345737.826206997
12.2006688963	22562830.401975095
12.2809364548	22794274.121760774
12.3612040134	23021749.17815843
12.4414715719	23122579.285638712
12.5217391304	23327681.988676514
12.602006689	23716134.154138397
12.6822742475	24077676.291897837
12.762541806	24472592.242192995
12.8428093645	24806640.935392745
12.9230769231	25392463.28860542
13.0033444816	26229036.16562347
13.0836120401	27498263.73539788
13.1638795987	28666573.641431224
13.2441471572	29097839.23715324
13.3244147157	29641335.048306692
13.4046822742	31683427.889318056
13.4849498328	32391000.288635414
13.5652173913	31585583.73066393
13.6454849498	30996516.736361496
13.7257525084	30976177.913226694
13.8060200669	31496753.702360887
13.8862876254	31980662.722715527
13.9665551839	32563974.293711834
14.0468227425	31597008.776945803
14.127090301	30456077.0613172
14.2073578595	30150292.006439544
14.2876254181	30247618.558652118
14.3678929766	30520294.53568113
14.4481605351	30553394.77555919
14.5284280936	29802915.70416911
14.6086956522	29620498.207327418
14.6889632107	29269474.028328963
14.7692307692	29150982.089502275
14.8494983278	29248413.18785472
14.9297658863	29367962.280938584
15.0100334448	29423276.999093916
15.0903010033	28905620.946987253
15.1705685619	28749129.77908062
15.2508361204	28922716.60190254
15.3311036789	28804349.605017353
15.4113712375	29311525.876874194
15.491638796	29002991.36612448
15.5719063545	29239149.554652568
15.652173913	29449512.183797482
15.7324414716	29356347.95517655
15.8127090301	29191418.454602167
15.8929765886	29382930.56414912
15.9732441472	29388966.167662427
16.0535117057	29189275.537220247
16.1337792642	29311671.294115916
16.2140468227	29114481.308106113
16.2943143813	28789728.85208586
16.3745819398	28638187.75958589
16.4548494983	28808200.91082779
16.5351170569	29010881.18511156
16.6153846154	29158168.518210936
16.6956521739	28893921.151365813
16.7759197324	28486075.640499536
16.856187291	28839375.85456279
16.9364548495	28959125.568295967
17.016722408	29080010.758582868
17.0969899666	28619586.268244445
17.1772575251	28603440.38991116
17.2575250836	28423586.71358272
17.3377926421	28447745.64710312
17.4180602007	28638891.503308877
17.4983277592	28374975.79157124
17.5785953177	28135677.042338405
17.6588628763	28130406.9508096
17.7391304348	28135163.540192705
17.8193979933	27889220.183041576
17.8996655518	27831217.519697875
17.9799331104	28096099.527526677
18.0602006689	28110061.487815134
18.1404682274	28142031.818805717
18.220735786	28523210.564068064
18.3010033445	28671762.62568959
18.381270903	28553972.682476886
18.4615384615	28886632.886243526
18.5418060201	29046683.732858196
18.6220735786	29474865.13986787
18.7023411371	29565028.373685908
18.7826086957	29610162.532610808
18.8628762542	29899777.100038413
18.9431438127	29964593.236836936
19.0234113712	30094686.6004625
19.1036789298	30513063.23665119
19.1839464883	30584341.672723375
19.2642140468	30803731.36497085
19.3444816054	31174105.822241068
19.4247491639	31575865.186706573
19.5050167224	32177620.80681839
19.5852842809	33172250.78529311
19.6655518395	34037005.16245019
19.745819398	34619814.83614437
19.8260869565	34807091.062300384
19.9063545151	35424814.13767147
19.9866220736	35985817.62861509
20.0668896321	36189476.96276849
20.1471571906	36018930.242632724
20.2274247492	35999160.751189604
20.3076923077	36148481.328669704
20.3879598662	36503830.30043813
20.4682274247	36300749.74445431
20.5484949833	36166475.921314456
20.6287625418	35594582.68384742
20.7090301003	34697573.62380547
20.7892976589	33768535.88889116
20.8695652174	33085547.68760712
20.9498327759	32593234.234225772
21.0301003344	32310346.885497157
21.110367893	32088585.633948743
21.1906354515	31578204.560794756
21.27090301	30777581.198769223
21.3511705686	29690990.92507545
21.4314381271	28750786.717995383
21.5117056856	28160656.57390181
21.5919732441	27683195.27944275
21.6722408027	27542742.937805425
21.7525083612	27398595.371373683
21.8327759197	26785238.578765295
21.9130434783	26330339.16481483
21.9933110368	26152476.213902216
22.0735785953	26152096.919185612
22.1538461538	26037689.092798404
22.2341137124	26132737.31861978
22.3143812709	26021827.150894634
22.3946488294	25910241.639538005
