<galaxypower>	<timestamp>
0.0	28354981.527079623
0.0802675585284	28148839.944207136
0.160535117057	28205353.72659363
0.240802675585	28199441.75661583
0.321070234114	28271280.921442766
0.401337792642	28380618.468561474
0.481605351171	28112265.06853486
0.561872909699	28060498.581355758
0.642140468227	28201381.5989349
0.722408026756	28282183.574580792
0.802675585284	28276158.987142775
0.882943143813	28487320.8587046
0.963210702341	28684911.689706292
1.04347826087	28792267.33724949
1.1237458194	28867533.470163427
1.20401337793	29030828.40297054
1.28428093645	29177567.3777099
1.36454849498	29264413.880277053
1.44481605351	29642253.179017115
1.52508361204	29964796.912792765
1.60535117057	30228793.7578108
1.6856187291	30339957.56625579
1.76588628763	30383318.686325986
1.84615384615	30570609.420803145
1.92642140468	30675608.07102621
2.00668896321	30959658.086379312
2.08695652174	31238015.15227085
2.16722408027	31558592.81562342
2.2474916388	31770440.788094934
2.32775919732	31973193.156115945
2.40802675585	32086074.83238471
2.48829431438	32117684.13616513
2.56856187291	32329170.437528327
2.64882943144	32620679.818318438
2.72909698997	32863238.012487844
2.80936454849	32976648.49250703
2.88963210702	33042796.419702675
2.96989966555	33220504.466881987
3.05016722408	33254690.110982392
3.13043478261	33313371.7339757
3.21070234114	33246964.65481003
3.29096989967	33177287.55663658
3.37123745819	33202710.79135932
3.45150501672	33251411.363807056
3.53177257525	33434816.64485705
3.61204013378	33603099.56140694
3.69230769231	33716848.56162154
3.77257525084	33646053.35148314
3.85284280936	33590060.68505107
3.93311036789	33303557.56263002
4.01337792642	33271421.15665756
4.09364548495	33433401.65242013
4.17391304348	33361933.18315294
4.25418060201	33433230.73717735
4.33444816054	33557773.982495524
4.41471571906	33498158.766917583
4.49498327759	33314297.02683859
4.57525083612	33258515.5537201
4.65551839465	33276182.662984528
4.73578595318	33056243.403685115
4.81605351171	32898401.350028172
4.89632107023	32748337.940160338
4.97658862876	32744670.6426226
5.05685618729	32733943.141270634
5.13712374582	32704741.871651933
5.21739130435	32689515.290075842
5.29765886288	32611195.643529028
5.3779264214	32359951.63958024
5.45819397993	32158481.29602507
5.53846153846	32023027.7631858
5.61872909699	31727098.9298258
5.69899665552	31512398.028297763
5.77926421405	31250976.59903044
5.85953177258	31025502.74412819
5.9397993311	30777515.33640056
6.02006688963	30599157.893616352
6.10033444816	30276166.31783861
6.18060200669	29945425.00411298
6.26086956522	29661796.332732987
6.34113712375	29253174.216807842
6.42140468227	28845606.276601
6.5016722408	28547520.918172207
6.58193979933	28318895.886660367
6.66220735786	28029991.619366296
6.74247491639	27794694.14040061
6.82274247492	27402638.11398171
6.90301003344	27023609.495981436
6.98327759197	26634888.82891017
7.0635451505	26334720.40695549
7.14381270903	25973608.258992642
7.22408026756	25644091.536589477
7.30434782609	25405293.23387796
7.38461538462	25064396.15779894
7.46488294314	24759296.55178655
7.54515050167	24464325.983125553
7.6254180602	24195344.94911695
7.70568561873	23929810.90213895
7.78595317726	23656934.30526987
7.86622073579	23436660.76119425
7.94648829431	23170368.947929434
8.02675585284	22872167.09098177
8.10702341137	22681767.029681947
8.1872909699	22510803.45385962
8.26755852843	22232536.80523227
8.34782608696	22058758.958415154
8.42809364548	21868471.174024682
8.50836120401	21694160.4948894
8.58862876254	21517857.968539227
8.66889632107	21424942.285763856
8.7491638796	21264468.559300706
8.82943143813	21135564.758034352
8.90969899666	21005414.403208543
8.98996655518	20878746.204930592
9.07023411371	20736437.407347642
9.15050167224	20681162.502996527
9.23076923077	20588362.95043879
9.3110367893	20541790.494087223
9.39130434783	20493972.993529603
9.47157190635	20456049.571148325
9.55183946488	20373023.368352782
9.63210702341	20353001.53183134
9.71237458194	20371556.66087454
9.79264214047	20359179.279924367
9.872909699	20334725.873234924
9.95317725753	20472629.66541426
10.0334448161	20465681.751367494
10.1137123746	20529870.509020224
10.1939799331	20538105.41551827
10.2742474916	20538909.66512757
10.3545150502	20565896.181018196
10.4347826087	20663685.24308396
10.5150501672	20694577.158665635
10.5953177258	20815155.8685139
10.6755852843	20832304.255716328
10.7558528428	20858953.46978028
10.8361204013	20836912.18522357
10.9163879599	21013848.170219112
10.9966555184	21056334.834787033
11.0769230769	21176932.266089793
11.1571906355	21266391.921461713
11.237458194	21308749.185362
11.3177257525	21368058.49691837
11.397993311	21435640.49572235
11.4782608696	21608786.170384277
11.5585284281	21728708.272034205
11.6387959866	21838850.87791556
11.7190635452	21933026.82683098
11.7993311037	21943132.234845612
11.8795986622	22021549.491284814
11.9598662207	22085998.223775327
12.0401337793	22234374.293925717
12.1204013378	22399343.339071225
12.2006688963	22587342.397926454
12.2809364548	22705700.682852846
12.3612040134	22872248.953705132
12.4414715719	22921084.79628592
12.5217391304	23060852.095171306
12.602006689	23224110.32683897
12.6822742475	23443617.487234134
12.762541806	23655319.971793085
12.8428093645	23859970.671604432
12.9230769231	24057903.04291931
13.0033444816	24321949.641544174
13.0836120401	24578624.18316982
13.1638795987	24913713.54289772
13.2441471572	25359635.567415513
13.3244147157	26012793.71623659
13.4046822742	26787869.17267275
13.4849498328	27554482.836512122
13.5652173913	28384279.127963573
13.6454849498	28558878.676289655
13.7257525084	29000011.9708992
13.8060200669	29590318.7713877
13.8862876254	30048199.4843628
13.9665551839	30174224.300077237
14.0468227425	30321534.587999303
14.127090301	30351763.75737136
14.2073578595	30392823.132239435
14.2876254181	30529430.015454903
14.3678929766	30927892.55004856
14.4481605351	31145424.280050453
14.5284280936	31369565.181733154
14.6086956522	31427121.570367534
14.6889632107	31346876.563963868
14.7692307692	31260710.158505794
14.8494983278	31424267.36797681
14.9297658863	31944823.525987685
15.0100334448	31613609.576474316
15.0903010033	31746705.289516095
15.1705685619	31439154.423205994
15.2508361204	31654370.792037223
15.3311036789	31554036.362884603
15.4113712375	31692465.275179427
15.491638796	31828656.608829208
15.5719063545	31308538.745863996
15.652173913	31486475.463613596
15.7324414716	31344739.503993396
15.8127090301	31367314.134544432
15.8929765886	31647572.912529014
15.9732441472	31408182.015792757
16.0535117057	31422544.288905088
16.1337792642	31003076.54748028
16.2140468227	31014714.73930775
16.2943143813	30982188.90208126
16.3745819398	30913850.919281583
16.4548494983	31016314.830848612
16.5351170569	30799643.522963963
16.6153846154	30565797.88546594
16.6956521739	30380193.049364924
16.7759197324	30421692.582123138
16.856187291	30556039.488113947
16.9364548495	30507167.216635976
17.016722408	30459938.01181905
17.0969899666	30432595.27335424
17.1772575251	30684830.95333228
17.2575250836	30903162.56661099
17.3377926421	30816145.921855874
17.4180602007	30708566.511419617
17.4983277592	31126195.403074346
