<galaxypower>	<timestamp>
0.0	21378252.16946903
0.0802675585284	21214937.99231803
0.160535117057	21377136.10121804
0.240802675585	21415260.74630223
0.321070234114	21577362.843914296
0.401337792642	21491181.962327067
0.481605351171	21387425.171432633
0.561872909699	21219709.13785198
0.642140468227	21285331.206410185
0.722408026756	21531389.734273043
0.802675585284	21700733.225838177
0.882943143813	21566214.384207334
0.963210702341	21361147.86461603
1.04347826087	21583552.03571164
1.1237458194	21569252.13257911
1.20401337793	21563306.863212865
1.28428093645	21621288.346454542
1.36454849498	21703478.726501387
1.44481605351	21531449.03685051
1.52508361204	21341558.062677816
1.60535117057	21158502.691309545
1.6856187291	21071973.206147835
1.76588628763	21014766.833570037
1.84615384615	21037899.25854984
1.92642140468	21120331.881375197
2.00668896321	21192802.35551309
2.08695652174	21190173.927999735
2.16722408027	21177761.154646985
2.2474916388	21062508.81443568
2.32775919732	21033545.51290468
2.40802675585	21068661.62157758
2.48829431438	21042822.28839196
2.56856187291	21042781.33947602
2.64882943144	21040327.65366568
2.72909698997	21070828.425151553
2.80936454849	21011316.728105586
2.88963210702	20955231.577595457
2.96989966555	20873044.132545937
3.05016722408	20796119.362648286
3.13043478261	20781006.973918244
3.21070234114	20817279.3703147
3.29096989967	20850893.515241385
3.37123745819	20887705.262242004
3.45150501672	20900853.927553125
3.53177257525	20839705.066024866
3.61204013378	21035430.20918734
3.69230769231	21114485.123089116
3.77257525084	21159644.650929797
3.85284280936	21220055.449865695
3.93311036789	21376700.408526935
4.01337792642	21566079.69022017
4.09364548495	21742569.614669133
4.17391304348	21875863.0563904
4.25418060201	22021469.926659968
4.33444816054	22163652.80267388
4.41471571906	22305418.98466032
4.49498327759	22461709.03396262
4.57525083612	22518076.645747285
4.65551839465	22566919.064709242
4.73578595318	22595306.631534126
4.81605351171	22669735.53351628
4.89632107023	22720815.81140921
4.97658862876	22683327.447985366
5.05685618729	22770331.521562982
5.13712374582	22814235.504873578
5.21739130435	22692133.29555767
5.29765886288	22665934.470646176
5.3779264214	22476131.33149556
5.45819397993	22303744.923346084
5.53846153846	22218044.45758698
5.61872909699	22275418.694437344
5.69899665552	22157246.66576247
5.77926421405	21958371.428453926
5.85953177258	21707541.47347228
5.9397993311	21450394.1876853
6.02006688963	21265044.90933302
6.10033444816	21072202.084795907
6.18060200669	20878405.9870669
6.26086956522	20671666.90071311
6.34113712375	20448138.62783836
6.42140468227	20255724.675346367
6.5016722408	20115948.334958192
6.58193979933	19926731.05323107
6.66220735786	19773153.452442944
6.74247491639	19548682.881734487
6.82274247492	19317967.232383035
6.90301003344	19181093.28816165
6.98327759197	19068757.179800175
7.0635451505	18989288.451794755
7.14381270903	18889897.912900127
7.22408026756	18668804.012670614
7.30434782609	18461942.80303246
7.38461538462	18200010.966260415
7.46488294314	18021796.651414447
7.54515050167	17871727.891299862
7.6254180602	17716946.594740752
7.70568561873	17581137.535364475
7.78595317726	17289012.501920532
7.86622073579	17090973.417790547
7.94648829431	16847073.09501224
8.02675585284	16679761.4447244
8.10702341137	16480103.868052144
8.1872909699	16315617.82333889
8.26755852843	16196623.475650256
8.34782608696	15939136.352713479
8.42809364548	15690342.865571838
8.50836120401	15484441.726971516
8.58862876254	15385694.104256198
8.66889632107	15238508.77634304
8.7491638796	15135777.801660841
8.82943143813	15019649.236322414
8.90969899666	14855679.315197207
8.98996655518	14724298.87914891
9.07023411371	14684816.793818781
9.15050167224	14624576.5703077
9.23076923077	14541585.664735505
9.3110367893	14501462.469007725
9.39130434783	14451808.169227535
9.47157190635	14395029.029045617
9.55183946488	14452034.940877823
9.63210702341	14459995.003847653
9.71237458194	14436705.294512417
9.79264214047	14452799.709066384
9.872909699	14455944.58033735
9.95317725753	14449078.360110682
10.0334448161	14496694.243742343
10.1137123746	14576421.955620868
10.1939799331	14530878.408070656
10.2742474916	14535249.765956992
10.3545150502	14613344.515608925
10.4347826087	14659336.749518171
10.5150501672	14747902.761026042
10.5953177258	14780166.977351947
10.6755852843	14806334.857640674
10.7558528428	14821889.871815013
10.8361204013	14869126.155269193
10.9163879599	14937894.728719076
10.9966555184	15093215.312588507
11.0769230769	15208618.371398905
11.1571906355	15313728.627466047
11.237458194	15362454.924069643
11.3177257525	15379299.690180456
11.397993311	15401222.331065716
11.4782608696	15459204.765798615
11.5585284281	15559716.080760602
11.6387959866	15667034.83309304
11.7190635452	15778685.258381967
11.7993311037	15770161.538856274
11.8795986622	15771846.540826282
11.9598662207	15838137.03947395
12.0401337793	15929648.508007992
12.1204013378	15979124.686611263
12.2006688963	16034081.058629101
12.2809364548	16156508.281175984
12.3612040134	16233260.363830412
12.4414715719	16251457.267547281
12.5217391304	16366856.400483353
12.602006689	16568567.043739563
12.6822742475	16640067.008282028
12.762541806	16792200.23302417
12.8428093645	16907621.2834593
12.9230769231	17127758.611653075
13.0033444816	17396983.51803736
13.0836120401	17813322.989642166
13.1638795987	18255413.479706857
13.2441471572	18270255.230185464
13.3244147157	18205253.380693633
13.4046822742	18278085.435507394
13.4849498328	18520613.58752593
13.5652173913	18863749.126796506
13.6454849498	19292266.02243632
13.7257525084	19385025.451938715
13.8060200669	19284287.18920596
13.8862876254	19373848.274182107
13.9665551839	19586119.80150814
14.0468227425	19794024.101302676
14.127090301	20071532.53628213
14.2073578595	20284366.202405468
14.2876254181	20509827.644915428
14.3678929766	20576058.409692615
14.4481605351	20841137.73525462
14.5284280936	21066977.366671972
14.6086956522	21625430.07680735
14.6889632107	21877632.061420694
14.7692307692	22114774.061570752
