<galaxypower>	<timestamp>
0.0	28071835.106419276
0.0802675585284	27804072.96286458
0.160535117057	27783375.404111277
0.240802675585	27855239.909974713
0.321070234114	27789511.796580203
0.401337792642	27848246.279703036
0.481605351171	27790009.09512216
0.561872909699	27691134.711758114
0.642140468227	27721063.343345664
0.722408026756	27904069.627513878
0.802675585284	28186844.63758395
0.882943143813	28304745.585914265
0.963210702341	28569917.66175834
1.04347826087	28941758.93689428
1.1237458194	29348506.959473956
1.20401337793	29914664.515559718
1.28428093645	30761317.728152845
1.36454849498	31695908.82644381
1.44481605351	32098983.978352625
1.52508361204	32161861.994036514
1.60535117057	32519436.925143518
1.6856187291	32822271.105014406
1.76588628763	33390095.903481357
1.84615384615	34431511.68268582
1.92642140468	35714809.09446256
2.00668896321	36360928.07069509
2.08695652174	37018866.38746214
2.16722408027	38320945.12243045
2.2474916388	38408844.874213055
2.32775919732	39132376.08092522
2.40802675585	40019892.49506458
2.48829431438	40674831.90850894
2.56856187291	40836869.65300692
2.64882943144	39958299.366741195
2.72909698997	40016833.949649185
2.80936454849	39269615.06143601
2.88963210702	39150379.61995006
2.96989966555	38971028.98771066
3.05016722408	38275775.31153956
3.13043478261	37546411.70129362
3.21070234114	37022205.898484096
3.29096989967	36450230.509867765
3.37123745819	36150884.152126126
3.45150501672	35984337.44325989
3.53177257525	35201807.38033973
3.61204013378	34151870.89660484
3.69230769231	33466506.073249478
3.77257525084	33198912.259058606
3.85284280936	32594804.297422256
3.93311036789	31942877.02652915
4.01337792642	31409106.114192944
4.09364548495	31001212.63015412
4.17391304348	30206525.45615465
4.25418060201	29796169.014452014
4.33444816054	29263908.984402608
4.41471571906	29164335.452054504
4.49498327759	28876295.662696738
4.57525083612	28804228.165521823
4.65551839465	28815906.148489732
4.73578595318	28707390.459943797
4.81605351171	28537541.31755154
4.89632107023	28140982.763603657
4.97658862876	27935605.61844214
5.05685618729	27830859.281093307
5.13712374582	27792840.140735142
5.21739130435	27762877.115606688
5.29765886288	27525651.555436205
5.3779264214	27392486.097566187
5.45819397993	27135541.728780158
5.53846153846	27102101.535759587
5.61872909699	26938983.451802805
5.69899665552	26875005.048740458
5.77926421405	26697309.214889716
5.85953177258	26721951.92011901
5.9397993311	26605112.013978537
6.02006688963	26481932.228756078
6.10033444816	26388272.446525708
6.18060200669	26128735.23298886
6.26086956522	26025645.438646052
6.34113712375	26029664.93885738
6.42140468227	26069869.01419156
6.5016722408	26018873.99988119
6.58193979933	25895537.543613043
6.66220735786	25947914.530022427
6.74247491639	25806804.477589156
6.82274247492	25641210.6602212
6.90301003344	25683650.270090982
6.98327759197	25754488.15943387
7.0635451505	25745952.909936443
7.14381270903	25768806.718909267
7.22408026756	25666966.315803435
7.30434782609	25616831.062984575
7.38461538462	25666801.02276359
7.46488294314	25664420.11978944
7.54515050167	25687335.204815328
7.6254180602	25707408.709685475
7.70568561873	25828945.80157976
7.78595317726	25788151.120999917
7.86622073579	26022055.8382492
7.94648829431	26170344.209964104
8.02675585284	26334742.439278003
8.10702341137	26372036.851037674
8.1872909699	26329467.13784557
8.26755852843	26477193.908145472
8.34782608696	26583161.904273793
8.42809364548	26519840.301997934
8.50836120401	26704017.09029797
8.58862876254	27085740.596060026
8.66889632107	27097384.249283615
8.7491638796	27305575.941557277
8.82943143813	27601115.668530587
8.90969899666	27623511.179394912
8.98996655518	27704975.91624342
9.07023411371	27892308.895512447
9.15050167224	28055579.433257982
9.23076923077	27991134.30544892
9.3110367893	28187005.26658867
9.39130434783	28410849.929587997
9.47157190635	28350222.639634192
9.55183946488	28754026.932040714
9.63210702341	28755031.297725786
9.71237458194	28846860.470775258
9.79264214047	28978264.407523993
9.872909699	29358851.773889422
9.95317725753	29413155.455119204
10.0334448161	29474354.879661214
10.1137123746	29537118.764524017
10.1939799331	29623271.019765753
10.2742474916	29795619.321416788
10.3545150502	29863304.40226881
10.4347826087	30212732.308611963
10.5150501672	30378488.719816163
10.5953177258	30535396.653601967
10.6755852843	30646176.055052184
10.7558528428	30875276.596104056
10.8361204013	31173185.492373485
10.9163879599	31405539.38062642
10.9966555184	31659932.325644523
11.0769230769	31892865.312012665
11.1571906355	32083562.918998085
11.237458194	32492166.17801192
11.3177257525	32602165.505047575
11.397993311	32990852.809367463
11.4782608696	33418034.264225338
11.5585284281	33522794.802572817
11.6387959866	33550850.56334148
11.7190635452	33719035.23320954
11.7993311037	33779510.78532722
11.8795986622	33657480.29534241
11.9598662207	33932026.72634063
12.0401337793	34572239.517489575
12.1204013378	34823305.97458416
12.2006688963	35191178.64375211
12.2809364548	35271307.25429896
12.3612040134	35728089.77531614
12.4414715719	36087978.0956205
12.5217391304	36364909.076288305
12.602006689	36845197.7261577
12.6822742475	37635995.424686976
12.762541806	38226829.182211876
12.8428093645	38980060.71032201
12.9230769231	39962594.270654514
13.0033444816	41410843.068373725
13.0836120401	43512623.8108964
13.1638795987	46070808.52693051
13.2441471572	50069707.597972594
13.3244147157	54559718.36531702
13.4046822742	61855894.55858557
13.4849498328	63519547.57348947
13.5652173913	59240934.84499781
13.6454849498	56673027.50225791
13.7257525084	57988838.172916405
13.8060200669	61446933.40735944
13.8862876254	63250910.41364105
13.9665551839	65431822.8547115
14.0468227425	61566459.122538924
14.127090301	58878446.26340264
14.2073578595	58396591.84949925
14.2876254181	60044393.37128206
14.3678929766	61372903.92753058
14.4481605351	60914603.781808086
14.5284280936	57053614.949230626
14.6086956522	55886106.71281248
14.6889632107	55635565.58622188
14.7692307692	56581353.66021338
14.8494983278	56203268.61668807
14.9297658863	54187655.206297725
15.0100334448	51429817.77615173
15.0903010033	50206846.09153457
15.1705685619	50544912.525315054
15.2508361204	48944061.72059162
15.3311036789	48267048.493042916
15.4113712375	47188782.22595482
15.491638796	43753980.82907443
15.5719063545	42703205.3006684
15.652173913	42438950.42839025
15.7324414716	41276601.478561446
15.8127090301	40130083.44635057
15.8929765886	39609755.82648092
15.9732441472	38520364.58647554
16.0535117057	37685219.2755946
16.1337792642	37116568.42337563
16.2140468227	36441765.143415906
16.2943143813	35978781.55788643
16.3745819398	35736965.04903846
16.4548494983	36186562.24571359
16.5351170569	36054387.342318796
16.6153846154	36268135.697748974
16.6956521739	36431575.58177397
16.7759197324	35440151.22782516
16.856187291	35344037.67353238
16.9364548495	35546752.59995356
17.016722408	36090494.98418031
17.0969899666	35664654.73650623
17.1772575251	35448216.76298284
17.2575250836	35191256.2599251
17.3377926421	35941897.12474864
17.4180602007	35795318.67202457
17.4983277592	35177348.86882548
17.5785953177	34755273.9379102
17.6588628763	34908231.60993323
17.7391304348	35553383.883920334
17.8193979933	35218856.5879448
17.8996655518	34039213.90603234
17.9799331104	33932372.657362916
18.0602006689	33714023.17827765
18.1404682274	33471274.043835755
18.220735786	33140369.81096414
18.3010033445	32229382.223064918
18.381270903	31874844.175322376
18.4615384615	31302377.017492693
18.5418060201	31045554.284390617
18.6220735786	30928925.868386596
18.7023411371	30651189.967459705
18.7826086957	30428150.380918395
18.8628762542	30475462.58556778
18.9431438127	30467140.747533053
19.0234113712	30282288.34849778
19.1036789298	30276459.323738787
19.1839464883	30228974.860999472
19.2642140468	30318289.747302122
19.3444816054	30446628.519432247
19.4247491639	30745670.59524076
19.5050167224	30967818.735561915
19.5852842809	31366056.176197045
19.6655518395	31794329.387709323
19.745819398	31847039.05899351
19.8260869565	32100268.68832894
19.9063545151	32569594.59916219
19.9866220736	32895548.37339899
20.0668896321	33094194.82057732
20.1471571906	32905992.653253343
20.2274247492	33060627.443547152
20.3076923077	33100270.894198228
20.3879598662	33441576.16891365
20.4682274247	33202995.773062486
20.5484949833	33112606.15205687
20.6287625418	33114726.192008127
20.7090301003	32579065.515024308
20.7892976589	32199218.088572163
20.8695652174	31708790.64835064
20.9498327759	31379761.81490546
21.0301003344	31347585.22043654
21.110367893	31170726.754904427
21.1906354515	31224235.198196962
21.27090301	30900974.099758286
21.3511705686	30798969.119681057
21.4314381271	30646949.077886425
21.5117056856	30707110.66278933
21.5919732441	30828988.157371014
21.6722408027	31125109.558993477
21.7525083612	31353557.337279934
21.8327759197	31566608.915065132
21.9130434783	31908417.640859183
21.9933110368	32291508.568034865
22.0735785953	32922865.757291526
22.1538461538	33014298.493038565
22.2341137124	33650400.65361278
22.3143812709	33567746.242587104
22.3946488294	33792182.982721575
22.474916388	34080334.45416981
22.5551839465	34254919.66827733
22.635451505	33808459.63477622
22.7157190635	33378230.73652278
22.7959866221	33514516.9864665
22.8762541806	32867115.427884687
22.9565217391	32511433.742898364
23.0367892977	32082866.492818367
23.1170568562	32240436.46338166
23.1973244147	31280893.186946042
23.2775919732	30545875.13404399
23.3578595318	30254358.64543538
23.4381270903	29701376.109948613
23.5183946488	29301372.845679644
23.5986622074	29108136.9530667
23.6789297659	28911420.998404082
23.7591973244	28699061.437732868
23.8394648829	28567602.144156527
23.9197324415	28431688.821300644
24.0	28071835.106419276
